Wsp. x,Wsp. y1,Wsp. y2,Wsp. y3,Wsp. y4,Wsp. y5
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
37,20,26,7,0,30
38,20,26,7,0,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
38,16,25,7,-3,30
39,16,25,7,-3,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
39,13,25,7,-4,30
40,13,25,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
40,12,26,7,-4,30
41,12,26,7,-4,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
41,11,27,7,-3,30
